Date,Year,QuarterOfYear,Quarter & Year,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,Week & Year,IsWorkingDay,MonthYear,Quarter,WeekYearNr
2014-10-31 00:00:00.000,2014,4,"Q4 2014",10,31,"October","Oct","O​​​​​​​​​​","Oct 2014",4,"Friday","F​​​​","Weekday","2014-44",True,"201410","Q4",201444
2014-11-03 00:00:00.000,2014,4,"Q4 2014",11,3,"November","Nov","N​​​​​​​​​​​","Nov 2014",0,"Monday","M","Weekday","2014-45",True,"201411","Q4",201445
2014-11-04 00:00:00.000,2014,4,"Q4 2014",11,4,"November","Nov","N​​​​​​​​​​​","Nov 2014",1,"Tuesday","T​","Weekday","2014-45",True,"201411","Q4",201445
2014-11-05 00:00:00.000,2014,4,"Q4 2014",11,5,"November","Nov","N​​​​​​​​​​​","Nov 2014",2,"Wednesday","W​​","Weekday","2014-45",True,"201411","Q4",201445
2014-11-06 00:00:00.000,2014,4,"Q4 2014",11,6,"November","Nov","N​​​​​​​​​​​","Nov 2014",3,"Thursday","T​​​","Weekday","2014-45",True,"201411","Q4",201445
2014-11-07 00:00:00.000,2014,4,"Q4 2014",11,7,"November","Nov","N​​​​​​​​​​​","Nov 2014",4,"Friday","F​​​​","Weekday","2014-45",True,"201411","Q4",201445
2014-11-10 00:00:00.000,2014,4,"Q4 2014",11,10,"November","Nov","N​​​​​​​​​​​","Nov 2014",0,"Monday","M","Weekday","2014-46",True,"201411","Q4",201446
2014-11-11 00:00:00.000,2014,4,"Q4 2014",11,11,"November","Nov","N​​​​​​​​​​​","Nov 2014",1,"Tuesday","T​","Weekday","2014-46",True,"201411","Q4",201446
2014-11-12 00:00:00.000,2014,4,"Q4 2014",11,12,"November","Nov","N​​​​​​​​​​​","Nov 2014",2,"Wednesday","W​​","Weekday","2014-46",True,"201411","Q4",201446
2014-11-13 00:00:00.000,2014,4,"Q4 2014",11,13,"November","Nov","N​​​​​​​​​​​","Nov 2014",3,"Thursday","T​​​","Weekday","2014-46",True,"201411","Q4",201446
2014-11-14 00:00:00.000,2014,4,"Q4 2014",11,14,"November","Nov","N​​​​​​​​​​​","Nov 2014",4,"Friday","F​​​​","Weekday","2014-46",True,"201411","Q4",201446
2014-11-17 00:00:00.000,2014,4,"Q4 2014",11,17,"November","Nov","N​​​​​​​​​​​","Nov 2014",0,"Monday","M","Weekday","2014-47",True,"201411","Q4",201447
2014-11-18 00:00:00.000,2014,4,"Q4 2014",11,18,"November","Nov","N​​​​​​​​​​​","Nov 2014",1,"Tuesday","T​","Weekday","2014-47",True,"201411","Q4",201447
2014-11-19 00:00:00.000,2014,4,"Q4 2014",11,19,"November","Nov","N​​​​​​​​​​​","Nov 2014",2,"Wednesday","W​​","Weekday","2014-47",True,"201411","Q4",201447
2014-11-20 00:00:00.000,2014,4,"Q4 2014",11,20,"November","Nov","N​​​​​​​​​​​","Nov 2014",3,"Thursday","T​​​","Weekday","2014-47",True,"201411","Q4",201447
2014-11-21 00:00:00.000,2014,4,"Q4 2014",11,21,"November","Nov","N​​​​​​​​​​​","Nov 2014",4,"Friday","F​​​​","Weekday","2014-47",True,"201411","Q4",201447
2014-11-24 00:00:00.000,2014,4,"Q4 2014",11,24,"November","Nov","N​​​​​​​​​​​","Nov 2014",0,"Monday","M","Weekday","2014-48",True,"201411","Q4",201448
2014-11-25 00:00:00.000,2014,4,"Q4 2014",11,25,"November","Nov","N​​​​​​​​​​​","Nov 2014",1,"Tuesday","T​","Weekday","2014-48",True,"201411","Q4",201448
2014-11-26 00:00:00.000,2014,4,"Q4 2014",11,26,"November","Nov","N​​​​​​​​​​​","Nov 2014",2,"Wednesday","W​​","Weekday","2014-48",True,"201411","Q4",201448
2014-11-27 00:00:00.000,2014,4,"Q4 2014",11,27,"November","Nov","N​​​​​​​​​​​","Nov 2014",3,"Thursday","T​​​","Weekday","2014-48",True,"201411","Q4",201448
2014-11-28 00:00:00.000,2014,4,"Q4 2014",11,28,"November","Nov","N​​​​​​​​​​​","Nov 2014",4,"Friday","F​​​​","Weekday","2014-48",True,"201411","Q4",201448
2014-12-01 00:00:00.000,2014,4,"Q4 2014",12,1,"December","Dec","D​​​​​​​​​​​​","Dec 2014",0,"Monday","M","Weekday","2014-49",True,"201412","Q4",201449
2014-12-02 00:00:00.000,2014,4,"Q4 2014",12,2,"December","Dec","D​​​​​​​​​​​​","Dec 2014",1,"Tuesday","T​","Weekday","2014-49",True,"201412","Q4",201449
2014-12-03 00:00:00.000,2014,4,"Q4 2014",12,3,"December","Dec","D​​​​​​​​​​​​","Dec 2014",2,"Wednesday","W​​","Weekday","2014-49",True,"201412","Q4",201449
2014-12-04 00:00:00.000,2014,4,"Q4 2014",12,4,"December","Dec","D​​​​​​​​​​​​","Dec 2014",3,"Thursday","T​​​","Weekday","2014-49",True,"201412","Q4",201449
2014-12-05 00:00:00.000,2014,4,"Q4 2014",12,5,"December","Dec","D​​​​​​​​​​​​","Dec 2014",4,"Friday","F​​​​","Weekday","2014-49",True,"201412","Q4",201449
2014-12-08 00:00:00.000,2014,4,"Q4 2014",12,8,"December","Dec","D​​​​​​​​​​​​","Dec 2014",0,"Monday","M","Weekday","2014-50",True,"201412","Q4",201450
2014-12-09 00:00:00.000,2014,4,"Q4 2014",12,9,"December","Dec","D​​​​​​​​​​​​","Dec 2014",1,"Tuesday","T​","Weekday","2014-50",True,"201412","Q4",201450
2014-12-10 00:00:00.000,2014,4,"Q4 2014",12,10,"December","Dec","D​​​​​​​​​​​​","Dec 2014",2,"Wednesday","W​​","Weekday","2014-50",True,"201412","Q4",201450
2014-12-11 00:00:00.000,2014,4,"Q4 2014",12,11,"December","Dec","D​​​​​​​​​​​​","Dec 2014",3,"Thursday","T​​​","Weekday","2014-50",True,"201412","Q4",201450
2014-12-12 00:00:00.000,2014,4,"Q4 2014",12,12,"December","Dec","D​​​​​​​​​​​​","Dec 2014",4,"Friday","F​​​​","Weekday","2014-50",True,"201412","Q4",201450
2014-12-15 00:00:00.000,2014,4,"Q4 2014",12,15,"December","Dec","D​​​​​​​​​​​​","Dec 2014",0,"Monday","M","Weekday","2014-51",True,"201412","Q4",201451
2014-12-16 00:00:00.000,2014,4,"Q4 2014",12,16,"December","Dec","D​​​​​​​​​​​​","Dec 2014",1,"Tuesday","T​","Weekday","2014-51",True,"201412","Q4",201451
2014-12-17 00:00:00.000,2014,4,"Q4 2014",12,17,"December","Dec","D​​​​​​​​​​​​","Dec 2014",2,"Wednesday","W​​","Weekday","2014-51",True,"201412","Q4",201451
2014-12-18 00:00:00.000,2014,4,"Q4 2014",12,18,"December","Dec","D​​​​​​​​​​​​","Dec 2014",3,"Thursday","T​​​","Weekday","2014-51",True,"201412","Q4",201451
2014-12-19 00:00:00.000,2014,4,"Q4 2014",12,19,"December","Dec","D​​​​​​​​​​​​","Dec 2014",4,"Friday","F​​​​","Weekday","2014-51",True,"201412","Q4",201451
2014-12-22 00:00:00.000,2014,4,"Q4 2014",12,22,"December","Dec","D​​​​​​​​​​​​","Dec 2014",0,"Monday","M","Weekday","2014-52",True,"201412","Q4",201452
2014-12-23 00:00:00.000,2014,4,"Q4 2014",12,23,"December","Dec","D​​​​​​​​​​​​","Dec 2014",1,"Tuesday","T​","Weekday","2014-52",True,"201412","Q4",201452
2014-12-24 00:00:00.000,2014,4,"Q4 2014",12,24,"December","Dec","D​​​​​​​​​​​​","Dec 2014",2,"Wednesday","W​​","Weekday","2014-52",True,"201412","Q4",201452
2014-12-25 00:00:00.000,2014,4,"Q4 2014",12,25,"December","Dec","D​​​​​​​​​​​​","Dec 2014",3,"Thursday","T​​​","Weekday","2014-52",True,"201412","Q4",201452
2014-12-26 00:00:00.000,2014,4,"Q4 2014",12,26,"December","Dec","D​​​​​​​​​​​​","Dec 2014",4,"Friday","F​​​​","Weekday","2014-52",True,"201412","Q4",201452
2014-12-29 00:00:00.000,2014,4,"Q4 2014",12,29,"December","Dec","D​​​​​​​​​​​​","Dec 2014",0,"Monday","M","Weekday","2015-01",True,"201412","Q4",201501
2014-12-30 00:00:00.000,2014,4,"Q4 2014",12,30,"December","Dec","D​​​​​​​​​​​​","Dec 2014",1,"Tuesday","T​","Weekday","2015-01",True,"201412","Q4",201501
2014-12-31 00:00:00.000,2014,4,"Q4 2014",12,31,"December","Dec","D​​​​​​​​​​​​","Dec 2014",2,"Wednesday","W​​","Weekday","2015-01",True,"201412","Q4",201501
2014-01-01 00:00:00.000,2014,1,"Q1 2014",1,1,"January","Jan","J​","Jan 2014",2,"Wednesday","W​​","Weekday","2014-01",True,"201401","Q1",201401
2014-01-02 00:00:00.000,2014,1,"Q1 2014",1,2,"January","Jan","J​","Jan 2014",3,"Thursday","T​​​","Weekday","2014-01",True,"201401","Q1",201401
2014-01-03 00:00:00.000,2014,1,"Q1 2014",1,3,"January","Jan","J​","Jan 2014",4,"Friday","F​​​​","Weekday","2014-01",True,"201401","Q1",201401
2014-01-06 00:00:00.000,2014,1,"Q1 2014",1,6,"January","Jan","J​","Jan 2014",0,"Monday","M","Weekday","2014-02",True,"201401","Q1",201402
2014-01-07 00:00:00.000,2014,1,"Q1 2014",1,7,"January","Jan","J​","Jan 2014",1,"Tuesday","T​","Weekday","2014-02",True,"201401","Q1",201402
2014-01-08 00:00:00.000,2014,1,"Q1 2014",1,8,"January","Jan","J​","Jan 2014",2,"Wednesday","W​​","Weekday","2014-02",True,"201401","Q1",201402
2014-01-09 00:00:00.000,2014,1,"Q1 2014",1,9,"January","Jan","J​","Jan 2014",3,"Thursday","T​​​","Weekday","2014-02",True,"201401","Q1",201402
2014-01-10 00:00:00.000,2014,1,"Q1 2014",1,10,"January","Jan","J​","Jan 2014",4,"Friday","F​​​​","Weekday","2014-02",True,"201401","Q1",201402
2014-01-13 00:00:00.000,2014,1,"Q1 2014",1,13,"January","Jan","J​","Jan 2014",0,"Monday","M","Weekday","2014-03",True,"201401","Q1",201403
2014-01-14 00:00:00.000,2014,1,"Q1 2014",1,14,"January","Jan","J​","Jan 2014",1,"Tuesday","T​","Weekday","2014-03",True,"201401","Q1",201403
2014-01-15 00:00:00.000,2014,1,"Q1 2014",1,15,"January","Jan","J​","Jan 2014",2,"Wednesday","W​​","Weekday","2014-03",True,"201401","Q1",201403
2014-01-16 00:00:00.000,2014,1,"Q1 2014",1,16,"January","Jan","J​","Jan 2014",3,"Thursday","T​​​","Weekday","2014-03",True,"201401","Q1",201403
2014-01-17 00:00:00.000,2014,1,"Q1 2014",1,17,"January","Jan","J​","Jan 2014",4,"Friday","F​​​​","Weekday","2014-03",True,"201401","Q1",201403
2014-01-20 00:00:00.000,2014,1,"Q1 2014",1,20,"January","Jan","J​","Jan 2014",0,"Monday","M","Weekday","2014-04",True,"201401","Q1",201404
2014-01-21 00:00:00.000,2014,1,"Q1 2014",1,21,"January","Jan","J​","Jan 2014",1,"Tuesday","T​","Weekday","2014-04",True,"201401","Q1",201404
2014-01-22 00:00:00.000,2014,1,"Q1 2014",1,22,"January","Jan","J​","Jan 2014",2,"Wednesday","W​​","Weekday","2014-04",True,"201401","Q1",201404
2014-01-23 00:00:00.000,2014,1,"Q1 2014",1,23,"January","Jan","J​","Jan 2014",3,"Thursday","T​​​","Weekday","2014-04",True,"201401","Q1",201404
2014-01-24 00:00:00.000,2014,1,"Q1 2014",1,24,"January","Jan","J​","Jan 2014",4,"Friday","F​​​​","Weekday","2014-04",True,"201401","Q1",201404
2014-01-27 00:00:00.000,2014,1,"Q1 2014",1,27,"January","Jan","J​","Jan 2014",0,"Monday","M","Weekday","2014-05",True,"201401","Q1",201405
2014-01-28 00:00:00.000,2014,1,"Q1 2014",1,28,"January","Jan","J​","Jan 2014",1,"Tuesday","T​","Weekday","2014-05",True,"201401","Q1",201405
2014-01-29 00:00:00.000,2014,1,"Q1 2014",1,29,"January","Jan","J​","Jan 2014",2,"Wednesday","W​​","Weekday","2014-05",True,"201401","Q1",201405
2014-01-30 00:00:00.000,2014,1,"Q1 2014",1,30,"January","Jan","J​","Jan 2014",3,"Thursday","T​​​","Weekday","2014-05",True,"201401","Q1",201405
2014-01-31 00:00:00.000,2014,1,"Q1 2014",1,31,"January","Jan","J​","Jan 2014",4,"Friday","F​​​​","Weekday","2014-05",True,"201401","Q1",201405
2014-02-03 00:00:00.000,2014,1,"Q1 2014",2,3,"February","Feb","F​​","Feb 2014",0,"Monday","M","Weekday","2014-06",True,"201402","Q1",201406
2014-02-04 00:00:00.000,2014,1,"Q1 2014",2,4,"February","Feb","F​​","Feb 2014",1,"Tuesday","T​","Weekday","2014-06",True,"201402","Q1",201406
2014-02-05 00:00:00.000,2014,1,"Q1 2014",2,5,"February","Feb","F​​","Feb 2014",2,"Wednesday","W​​","Weekday","2014-06",True,"201402","Q1",201406
2014-02-06 00:00:00.000,2014,1,"Q1 2014",2,6,"February","Feb","F​​","Feb 2014",3,"Thursday","T​​​","Weekday","2014-06",True,"201402","Q1",201406
2014-02-07 00:00:00.000,2014,1,"Q1 2014",2,7,"February","Feb","F​​","Feb 2014",4,"Friday","F​​​​","Weekday","2014-06",True,"201402","Q1",201406
2014-02-10 00:00:00.000,2014,1,"Q1 2014",2,10,"February","Feb","F​​","Feb 2014",0,"Monday","M","Weekday","2014-07",True,"201402","Q1",201407
2014-02-11 00:00:00.000,2014,1,"Q1 2014",2,11,"February","Feb","F​​","Feb 2014",1,"Tuesday","T​","Weekday","2014-07",True,"201402","Q1",201407
2014-02-12 00:00:00.000,2014,1,"Q1 2014",2,12,"February","Feb","F​​","Feb 2014",2,"Wednesday","W​​","Weekday","2014-07",True,"201402","Q1",201407
2014-02-13 00:00:00.000,2014,1,"Q1 2014",2,13,"February","Feb","F​​","Feb 2014",3,"Thursday","T​​​","Weekday","2014-07",True,"201402","Q1",201407
2014-02-14 00:00:00.000,2014,1,"Q1 2014",2,14,"February","Feb","F​​","Feb 2014",4,"Friday","F​​​​","Weekday","2014-07",True,"201402","Q1",201407
2014-02-17 00:00:00.000,2014,1,"Q1 2014",2,17,"February","Feb","F​​","Feb 2014",0,"Monday","M","Weekday","2014-08",True,"201402","Q1",201408
2014-02-18 00:00:00.000,2014,1,"Q1 2014",2,18,"February","Feb","F​​","Feb 2014",1,"Tuesday","T​","Weekday","2014-08",True,"201402","Q1",201408
2014-02-19 00:00:00.000,2014,1,"Q1 2014",2,19,"February","Feb","F​​","Feb 2014",2,"Wednesday","W​​","Weekday","2014-08",True,"201402","Q1",201408
2014-02-20 00:00:00.000,2014,1,"Q1 2014",2,20,"February","Feb","F​​","Feb 2014",3,"Thursday","T​​​","Weekday","2014-08",True,"201402","Q1",201408
2014-02-21 00:00:00.000,2014,1,"Q1 2014",2,21,"February","Feb","F​​","Feb 2014",4,"Friday","F​​​​","Weekday","2014-08",True,"201402","Q1",201408
2014-02-24 00:00:00.000,2014,1,"Q1 2014",2,24,"February","Feb","F​​","Feb 2014",0,"Monday","M","Weekday","2014-09",True,"201402","Q1",201409
2014-02-25 00:00:00.000,2014,1,"Q1 2014",2,25,"February","Feb","F​​","Feb 2014",1,"Tuesday","T​","Weekday","2014-09",True,"201402","Q1",201409
2014-02-26 00:00:00.000,2014,1,"Q1 2014",2,26,"February","Feb","F​​","Feb 2014",2,"Wednesday","W​​","Weekday","2014-09",True,"201402","Q1",201409
2014-02-27 00:00:00.000,2014,1,"Q1 2014",2,27,"February","Feb","F​​","Feb 2014",3,"Thursday","T​​​","Weekday","2014-09",True,"201402","Q1",201409
2014-02-28 00:00:00.000,2014,1,"Q1 2014",2,28,"February","Feb","F​​","Feb 2014",4,"Friday","F​​​​","Weekday","2014-09",True,"201402","Q1",201409
2014-03-03 00:00:00.000,2014,1,"Q1 2014",3,3,"March","Mar","M​​​","Mar 2014",0,"Monday","M","Weekday","2014-10",True,"201403","Q1",201410
2014-03-04 00:00:00.000,2014,1,"Q1 2014",3,4,"March","Mar","M​​​","Mar 2014",1,"Tuesday","T​","Weekday","2014-10",True,"201403","Q1",201410
2014-03-05 00:00:00.000,2014,1,"Q1 2014",3,5,"March","Mar","M​​​","Mar 2014",2,"Wednesday","W​​","Weekday","2014-10",True,"201403","Q1",201410
2014-03-06 00:00:00.000,2014,1,"Q1 2014",3,6,"March","Mar","M​​​","Mar 2014",3,"Thursday","T​​​","Weekday","2014-10",True,"201403","Q1",201410
2014-03-07 00:00:00.000,2014,1,"Q1 2014",3,7,"March","Mar","M​​​","Mar 2014",4,"Friday","F​​​​","Weekday","2014-10",True,"201403","Q1",201410
2014-03-10 00:00:00.000,2014,1,"Q1 2014",3,10,"March","Mar","M​​​","Mar 2014",0,"Monday","M","Weekday","2014-11",True,"201403","Q1",201411
2014-03-11 00:00:00.000,2014,1,"Q1 2014",3,11,"March","Mar","M​​​","Mar 2014",1,"Tuesday","T​","Weekday","2014-11",True,"201403","Q1",201411
2014-03-12 00:00:00.000,2014,1,"Q1 2014",3,12,"March","Mar","M​​​","Mar 2014",2,"Wednesday","W​​","Weekday","2014-11",True,"201403","Q1",201411
2014-03-13 00:00:00.000,2014,1,"Q1 2014",3,13,"March","Mar","M​​​","Mar 2014",3,"Thursday","T​​​","Weekday","2014-11",True,"201403","Q1",201411
2014-03-14 00:00:00.000,2014,1,"Q1 2014",3,14,"March","Mar","M​​​","Mar 2014",4,"Friday","F​​​​","Weekday","2014-11",True,"201403","Q1",201411
2014-03-17 00:00:00.000,2014,1,"Q1 2014",3,17,"March","Mar","M​​​","Mar 2014",0,"Monday","M","Weekday","2014-12",True,"201403","Q1",201412
2014-03-18 00:00:00.000,2014,1,"Q1 2014",3,18,"March","Mar","M​​​","Mar 2014",1,"Tuesday","T​","Weekday","2014-12",True,"201403","Q1",201412
2014-03-19 00:00:00.000,2014,1,"Q1 2014",3,19,"March","Mar","M​​​","Mar 2014",2,"Wednesday","W​​","Weekday","2014-12",True,"201403","Q1",201412
2014-03-20 00:00:00.000,2014,1,"Q1 2014",3,20,"March","Mar","M​​​","Mar 2014",3,"Thursday","T​​​","Weekday","2014-12",True,"201403","Q1",201412
2014-03-21 00:00:00.000,2014,1,"Q1 2014",3,21,"March","Mar","M​​​","Mar 2014",4,"Friday","F​​​​","Weekday","2014-12",True,"201403","Q1",201412
2014-03-24 00:00:00.000,2014,1,"Q1 2014",3,24,"March","Mar","M​​​","Mar 2014",0,"Monday","M","Weekday","2014-13",True,"201403","Q1",201413
2014-03-25 00:00:00.000,2014,1,"Q1 2014",3,25,"March","Mar","M​​​","Mar 2014",1,"Tuesday","T​","Weekday","2014-13",True,"201403","Q1",201413
2014-03-26 00:00:00.000,2014,1,"Q1 2014",3,26,"March","Mar","M​​​","Mar 2014",2,"Wednesday","W​​","Weekday","2014-13",True,"201403","Q1",201413
2014-03-27 00:00:00.000,2014,1,"Q1 2014",3,27,"March","Mar","M​​​","Mar 2014",3,"Thursday","T​​​","Weekday","2014-13",True,"201403","Q1",201413
2014-03-28 00:00:00.000,2014,1,"Q1 2014",3,28,"March","Mar","M​​​","Mar 2014",4,"Friday","F​​​​","Weekday","2014-13",True,"201403","Q1",201413
2014-03-31 00:00:00.000,2014,1,"Q1 2014",3,31,"March","Mar","M​​​","Mar 2014",0,"Monday","M","Weekday","2014-14",True,"201403","Q1",201414
2015-01-01 00:00:00.000,2015,1,"Q1 2015",1,1,"January","Jan","J​","Jan 2015",3,"Thursday","T​​​","Weekday","2015-01",True,"201501","Q1",201501
2015-01-02 00:00:00.000,2015,1,"Q1 2015",1,2,"January","Jan","J​","Jan 2015",4,"Friday","F​​​​","Weekday","2015-01",True,"201501","Q1",201501
2015-01-05 00:00:00.000,2015,1,"Q1 2015",1,5,"January","Jan","J​","Jan 2015",0,"Monday","M","Weekday","2015-02",True,"201501","Q1",201502
2015-01-06 00:00:00.000,2015,1,"Q1 2015",1,6,"January","Jan","J​","Jan 2015",1,"Tuesday","T​","Weekday","2015-02",True,"201501","Q1",201502
2015-01-07 00:00:00.000,2015,1,"Q1 2015",1,7,"January","Jan","J​","Jan 2015",2,"Wednesday","W​​","Weekday","2015-02",True,"201501","Q1",201502
2015-01-08 00:00:00.000,2015,1,"Q1 2015",1,8,"January","Jan","J​","Jan 2015",3,"Thursday","T​​​","Weekday","2015-02",True,"201501","Q1",201502
2015-01-09 00:00:00.000,2015,1,"Q1 2015",1,9,"January","Jan","J​","Jan 2015",4,"Friday","F​​​​","Weekday","2015-02",True,"201501","Q1",201502
2015-01-12 00:00:00.000,2015,1,"Q1 2015",1,12,"January","Jan","J​","Jan 2015",0,"Monday","M","Weekday","2015-03",True,"201501","Q1",201503
2015-01-13 00:00:00.000,2015,1,"Q1 2015",1,13,"January","Jan","J​","Jan 2015",1,"Tuesday","T​","Weekday","2015-03",True,"201501","Q1",201503
2015-01-14 00:00:00.000,2015,1,"Q1 2015",1,14,"January","Jan","J​","Jan 2015",2,"Wednesday","W​​","Weekday","2015-03",True,"201501","Q1",201503
2015-01-15 00:00:00.000,2015,1,"Q1 2015",1,15,"January","Jan","J​","Jan 2015",3,"Thursday","T​​​","Weekday","2015-03",True,"201501","Q1",201503
2015-01-16 00:00:00.000,2015,1,"Q1 2015",1,16,"January","Jan","J​","Jan 2015",4,"Friday","F​​​​","Weekday","2015-03",True,"201501","Q1",201503
2015-01-19 00:00:00.000,2015,1,"Q1 2015",1,19,"January","Jan","J​","Jan 2015",0,"Monday","M","Weekday","2015-04",True,"201501","Q1",201504
2015-01-20 00:00:00.000,2015,1,"Q1 2015",1,20,"January","Jan","J​","Jan 2015",1,"Tuesday","T​","Weekday","2015-04",True,"201501","Q1",201504
